568848928466198530,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,positive,United
568848699960332288,@united what I don't understand isn't flight that I paid premium for getting canceled and the best you can do is next available flight...,negative,United
568848259008962560,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",negative,United
568847616404004864,@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg,neutral,United
568847199460835328,@united actually we aren't. Still parked here.,negative,United
568846499431337984,"Can I put sun in my carry on? RT “@united: @ant_kneee Right now 0 would be a heat wave, so enjoy the warmth! Can you bring some home? ^JJ”",neutral,United
568845724110213120,@united Thanks!,positive,United
568845539405656064,@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.,positive,United
568844097374560256,@united appreciate the sentiment and you were able to get me off the ground;still missed connection,positive,United
568844078730727424,"@united I log in, view reservations, try view specific reservation &amp; takes me back to login page,",negative,United
568842531531681792,"@united it just goes round &amp; round, it's be going on for weeks,",neutral,United
568842357069770752,Thank you @united for your prompt assistance.,positive,United
568841631585021952,@united 3 times my flight has been delayed and I miss my next flight. This time you've lost my baggage. No clean clothes. $337 flight. Thx!,negative,United
568837168350699520,@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?,neutral,United
568836728716333056,@united I'm familiar with the procedure. It wouldn't be the first time #UnitedAirlines lost one of my bags. #unhappytraveler,negative,United
568836642825375744,@united I get that. But doing it by giving inaccurate/misleading info doesn't seem like a great way to do it. #hopethegearmakesitintact,negative,United
568835810532794368,@united cleaning a regional jet takes an hour?,negative,United
568835255722860544,@united Baggage check in and in flight crew the friendliest ever Flight#417 ogg to Lax !!!,positive,United
568835134603931649,@united thanks. That means I have 30 minutes to make my international connection to HKG,neutral,United
568834890046832640,@united @JedediahBila KP I am not traveling - we trying to cheer up Ms. Bila.,neutral,United
568834851517771776,"@united You just tried to charge $750 for a $539 flight when I tried to make a change over the phone, not including $200 change fee. WTF?",negative,United
568834824410148864,@united Thank you for your offer! All sorted out :-),positive,United
568834799592448000,@united workin on it. Waiting on him to reply.,neutral,United
568833209288372224,@united Flight 395. Rolling delay of 1 hour 42 minutes,negative,United
568832931382366209,@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,negative,United
568832749093687296,@united I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!,positive,United
568832682269888512,@united of course not. The inflight crew was great!,positive,United
568832394196684800,@united The pilot of UA475 just landed this plane like he was gently placing us into a pile of whipped cream. Smoothest landing ever.,positive,United
568832151119990784,@united your website is a complete joke when using safari!,negative,United
568831929102913536,@united the new seats on the Canadaair regional jets just plain suck.,negative,United
568831798857195520,@united I'm in another country - please cancel my reservation. I've booked through Swiss air,neutral,United
568831574474661888,@united airlines abuse your expensive video equipment and overcharge you for the privilege http://t.co/SdyLuKR7pt via @robthecameraman,negative,United
568830996365193216,@united found the flight on @airfarewatchdog,neutral,United
568830888089423872,@united that's the reply? Lol hoping that at least the new plane was maintained before the flight. 😒,negative,United
568830757730422784,@united Did somebody say flight upgrade?,negative,United
568830614289252352,@united DM sent.,neutral,United
568828543423123456,"@united I can tell you. Your airline has lost mine and my families business. 
This day and age message through Twitter travels fast.",negative,United
568828240502128640,@united trying to reach him for the number. At last they have him on standbye and gave him 1 meal voucher for a potential 2 day standbye!,negative,United
568828240204333056,@united this is very disappointing. This is about customer service.,negative,United
568828064152424448,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.",negative,United
568825791644966912,@united obviously no one knows a darn thing around here.  What are we to do if this does not get resolved? http://t.co/Ph8QJzaPKx,negative,United
568825730718666754,"@united so going forward, I shouldn't be booking Star Alliance flights through the United App?",neutral,United
568825463918833664,@united I have those notifications yet the staff on board say that is not accurate and they have no departure time.,negative,United
568824987244584961,@united I'm not know if the seats are actually narrower than other seats but they feel like it. Or maybe I'm extra bloated.,negative,United
568823775745028096,@united DM sent.  This lack if customer service is getting ridiculous.,negative,United
568822919633240064,@united delayed going home AGAIN. Getting really tired of delays.,negative,United
568822440631144448,@united a big thanks to ^MN and ^KN or patiently clarifying the United domestic world to me.,positive,United
568821307766222848,@united uh - I booked it through the UA website. Why the price change?,negative,United
568821261767303168,@united I'm rebooked. Getting home 4 hours later then planned. What are the chances I'll ever see my bag again? #unhappytraveler,negative,United
568820700489781248,"@united United Club team is A+ &amp; got me a seat later. Still, not sure why a last min UAL cancellation costs me $ yet overbooked folks get $?",negative,United
568819406207356928,"@united will flight 5559 to YYC be providing free food when we are allowed back on board  after the ""broken lightbulb""",negative,United
568819285990215680,@united I was not looking for the fare to be returned on the companion flight.  don't understand why an additional $200 fee was necessary.,negative,United
568819025733652481,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocolate. #problemsolvers",positive,United
568818998445522944,@united I left headphones in 2A on UA4689 from YHZ-EWR. It's a long shot to see them again. But worth a tweet anyway!,neutral,United
568818346042339328,@united 129 thousand fans of @JedediahBila are asking you to give her your utmost effort to get her a safe flight with her baggage soon!,neutral,United
568817985147654144,@united flight 5187 to be specific. The last two were probably 30 feet apart and within sight of each other,negative,United
568817894030741504,@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied,positive,United
568817637754593280,@united Without baggage for 5 days and can't get an update from Houston airport since Monday. Worst service ever!,negative,United
568817350864023552,@united yes to three different checkers along the walk to the plane. Overkill,negative,United
568815893641211905,@united Bummer. Might have to go with @AmericanAir card instead. TY for response though.,negative,United
568815686446788608,"“@united: @LRuns4Cupcakes Please DM details, we'd like to help if you need assistance. ^KP” @ClarkHoward #Another #Airlines #Issues",neutral,United
568815660815519744,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo,negative,United
568815514702770176,@united please arrange someone at the arriving gate of flight 5957 to Chicago for either a refund or first class upgrade,neutral,United
568815354388078593,"@united made to check in my carry on from Flight 1449 PBI to Newark. Plane luggage stow not full. U r costing me time, money &amp; aggravation!",negative,United
568815310016548865,@united I have no way to contact her while she is in flight. This does not work for me. Her father is about to pass and is heading to Denver,negative,United
568815280903864321,"@united we are on two more flights today, let's hope the kit does not get the same treatment!! http://t.co/Pd3nbAAkxH",negative,United
568815263900180480,@united thnx!,positive,United
568814123540221952,@united - please help regarding PNR A3ZZ0F. Why am I now waitlisted for a flight?,negative,United
568812829324775428,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail,negative,United
568812129308053504,@united not anymore.  Finally was ticketed 5 min before takeoff.  Not sure why the confusion with a full-fare GSA ticket.,negative,United
568811854216105984,@united Do miles earned with Explorer card count toward lifetime miles?,neutral,United
568810866830913536,@united what do I do if something is missing from my checked baggage?,neutral,United
568810700828741633,"@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",negative,United
568810539939459072,"@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better.",positive,United
568810180269494272,"@united I will be calling customer service. 2 delayed flights today now, luggage misplaced, a disaster across the board.",negative,United
568809558786899968,"@united as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive",positive,United
568808975828955136,"@united Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",negative,United
568808470536962048,"@united @upgrd I guess the Kit Kat looks tasty... not going near that ""sandwich.""",negative,United
568807928154558464,@united: Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,negative,United
568807894264578048,@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,negative,United
568807747661266945,@united your customer service is terrible,negative,United
568807231396802560,@united done,neutral,United
568806237804109825,@united please send help ASAP to @KathrynSotelo on flight 5957 to Chicago seat 9c #Airlines http://t.co/9sKrLyrZ1O,negative,United
568806138973540352,"@united define ""appreciate"". I doubt the worst major airline in the USA acts on much feedback.",negative,United
568806035294695424,@united just sent - thank you!,positive,United
568805751386288128,@united that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,negative,United
568805571647942656,"@united thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",negative,United
568805448696115200,"@united Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was cancelled?",negative,United
568805444761681921,@united It is all good -- your 1K team has been nothing short of amazing with everything.,negative,United
568804253151731712,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,negative,United
568804026789138433,@united good fly!! #United #businessFirst,positive,United
568803679018491904,.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,negative,United
568803598638796800,"@united thanks, i made it.",positive,United
568803231335387137,@united Thanks! Just DMed HN.,positive,United
568803061361025024,@united - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,negative,United
568803013487276033,@united Will you be issuing an exception policy for Denver for this weekend?,neutral,United
568802906280845312,"@united I need a breakdown of what the ""international surcharge"" on my flights cover. Please help",neutral,United
568802044309430272,@united https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers,negative,United
568801885567606784,@united no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail,negative,United
568801561377439744,@united flight #1051 on 2/23. Thx,neutral,United
568801535662166016,@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,neutral,United
568801442770743296,@united Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....,negative,United
568801277984944128,@united no wifi on flight ua688. SF to ORD. Really?  Wow,negative,United
568801276416401408,@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,neutral,United
568800974632050688,@united is the worst http://t.co/27aitZl6nd,negative,United
568800389903962112,@united haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,negative,United
568797966489690112,@united no because you will charge me or delay me further. United 1612 still waiting.,negative,United
568797800743313408,"@united @Adam_Karren @zj76 how did you save the $200 on checked snowboard? Trying to check in this morning, website wants $200! (prem.gold)",neutral,United
568797413529538562,"@united traveling from FRA thru IAD to MCO tomorrow, concerned abt IAD weather. Can't change until advisory issued? Any advice?",neutral,United
568797401772892161,@united I did and then she made me feel guilty because it was economy plus and I didn't pay for the extra leg room,negative,United
568796113081376768,@united my flight cancelled new flight 5012 hopefully will not.,negative,United
568795875612463104,@united #4781 cancelled. #5102newflight I will be upset if this one cancels too. I could have rented a car if they would have been honest.,negative,United
568795791445209088,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,positive,United
568795451341856768,"@united Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",positive,United
568795018816675841,@united Stuck in. ORD because United can't find their airplane. Lol. #upset terminal right now.,negative,United
568793902267936769,@united Who can I contact about requesting a charity donation? #ThankYou,neutral,United
568793432900177920,@united WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!,negative,United
568793043664560128,@united 2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,negative,United
568789500727570432,@united Is flight 5001 really going to leave Newark today?  If not tell us now and I will rent a car.  I do not want to end up stranded.,negative,United
568788947859607552,.@united thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.,negative,United
568788152955092992,@united so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline,negative,United
568787999036583936,@united I'm sure you will offer me nothing for the inconvenience you have put me through TWICE this month. Tweets don't cut it,negative,United
568787202341081088,@united or you'll cancel my flight like you just did,negative,United
568787022472740864,@united screwing me over twice in one month. Learned my lesson. We are through.,negative,United
568786817404817408,@united what's the point of offering a free checked bag of you lose it?,negative,United
568786811381616641,"@united Will do, cheers",neutral,United
568786745715757056,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx,positive,United
568786206932250624,@united thnx ^LO :-),positive,United
568786035053760512,"@united yes. Houston Int'l, Bush.",neutral,United
568784261064622080,@united Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,neutral,United
568782924302065665,"@united flight from vegas to houston canceled this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",negative,United
568782405965713408,@united Will do! Thanks!,neutral,United
568781213651087361,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,negative,United
568780030538420225,@united Item (not mine) mysteriously ended up in my checked bag after a #EWR to #YOW flight.  Missing a black box? http://t.co/SJQEmDtQmA,negative,United
568779794902614016,@united My guess:flight is going to be cancelled because there are 16 empty seats and those who confirmed are not important. #frustrated,negative,United
568778986567933952,"@united instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint &amp; happy customers",negative,United
568773648724525056,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,positive,United
568771089372979200,@united I really have a hard time believing that 4 planes in this terminal are all delayed for mechanical issues. #whatgives #dullessucks,negative,United
568771007529398272,@United to start 3xdaily @EmbraerSA #ERJ145 flights from #Chicago @fly2ohare to #Evansville on 4JUN #avgeek,neutral,United
568770352635121664,"@United flight 4465 almost half an hour at the Tarmac ""waiting for papers""... Cannot miss my connection at IAH !",negative,United
568768952366575618,@united no chance in hell. I'd rather walk. Worst airline ever.,negative,United
568767144407789569,@united [checked in + boardingpass w/no checkin bagage] guess i'm all set. :-),neutral,United
568761425029668864,@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,positive,United
568760341921959936,"@united Too late, damage has been done. Easily the worst airline experience of my life. Missed two connecting flights &amp; days of work. #UA49",negative,United
568760315569053696,@united don't know if you are aware that ALL of your premier access lines are closed in your terminal. I feel the love.,negative,United
568757166674460672,@united just kidding with you I'll send you my stuff now. Thanks,neutral,United
568756110456270849,@united @FAANews unacceptable practice to leave canceled flight passengers to sleep on cement with no pillows #UA1724 http://t.co/nDTLJ15ZpU,negative,United
568755759670022147,@united can u get the crew member that we are waiting on? We were told 40 minutes ago they landed here and they are still not to our gate.,negative,United
568755688442191872,@united Flight 6212...massive fail! They delaying to transport a crew member causing many to miss connections! Unreal!,negative,United
568752875205238784,@united I had the worst customer experience at Houston intl airport... Your ground support even for @staralliance members is a nightmare,negative,United
568751950935691265,@united tremendous. What would you recommend?,neutral,United
568751415390285824,@united can you help me with a delayed flight as im going to miss my connection?,negative,United
568747605653643264,"@united I'm counting on you, please don't let me down! #delayed #again #needtocatchmynextflight #alreadyrebookedonce",negative,United
568738229274464256,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,positive,United
568735994838589441,@united #flightdelay on an early craft arrival because pilot is stuck in traffic #fail #nocustomerservice #nocompensation,negative,United
568731988082999296,"@united  oh united, how much I despise thee!",negative,United
568731785019990017,@united lets see of we can do this today! Hoping for an on-time dept #dullestostatecollege #runningonthreehoursofsleep #delayedovernight,neutral,United
568731155303956480,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",positive,United
568726628639100928,@united your airline is the biggest joke of an operation in the world.,negative,United
568725453831315456,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,negative,United
568723674934722560,@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,negative,United
568722339833126912,"@united 2.5 hour delay, misplaced bag, poor communication, and the worse: unsympathetic, confrontational gate agent. Not cool!!!",negative,United
568720333634609153,@united Why don't you respond to my e-mails of facebook msg?! I'm still wating for my tickets!! I'm getting really angry and disappointed!,negative,United
568716618794209280,@united then send your Jeff Smisek on a trip with JetBlue or SW and make sure he takes notes. I would never choose to fly United again.,negative,United
568716388866629632,@united So disappointed in the service and the level of staff communication. Such a bummer.,negative,United
568716027577696256,@United pre-dawn flight to #miami from #EWR. Annual #SOBEWFF trip. Now.,neutral,United
568716015338717184,"Thanks @united, great news that u won't refund tickets due to a bad exchange rate. I knew u would come to your senses @gg8929 @UnitedAppeals",negative,United
568715107892641792,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,positive,United
568710194575872001,"@united got it, look forward to hearing from you soon",neutral,United
568706817980796928,@united how are you going to rectify this? Please direct me to your complaints department #stickingToDelta,negative,United
568702964623216643,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",positive,United
568701051903336448,"@united to top it all off, your flight attendants talked loudly throug the flight, even when the lights were dimmed. Resulting in no sleep",negative,United
568699390962958336,"@united it seems like no one from United can help me. Lots of fingers pointed, zero people stepping up. At least the gate has Oreos",negative,United
568696518665998336,@united they have access to the dial that makes it faster do they?,negative,United
568695647202717696,@united I'll be impressed if I actually get a response! 😜,neutral,United
568693355183538177,"@united 1hr delay at the start, huge queues at security, no representative to meet us, rude staff at baggage reclaim  #inefficient",negative,United
568690023513526272,@united has the worst flight attendants. They are like those angry and drunk aunts that we all have. Everything has to be an argument.,negative,United
568677317590937600,"@united Another unfortunate case of bad luck, usually maintenance issue. They are now swapping planes to ONT, will get in late. :(",negative,United
568677207062609920,@united it's a shame the great customer service wasn't continued in SFO. Slightly absurd,negative,United
568675083314552832,@united alright thank you. Much appreciated.,positive,United
568673332184240129,@united has happened on other airlines and they've given out flight vouchers and been more transparent about the problems.,negative,United
568672467889176577,"@united thanks, I'm booked. Just spent an extra 7 hrs in the TEN w/ no explanation. Now flying middle seat to CHAR instead of Memphis.",negative,United
568672436977168385,"@united agent Rick Clifton in SEA-HOU , told him my father is dying and needed to get my handbag on the cabin. he did nothing #shameful",negative,United
568669880922165248,"@united Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.",positive,United
568667108252319744,"@united all good, didn't die or anything. As they say ""you get what you pay for""!",negative,United
568663431433187328,@united thank you so much. How will you be able to contact me?,positive,United
568662835829415936,@united maybe on my return trip 👍,positive,United
568662525530628096,"@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou",negative,United
568657247896788992,@united U kept passengers waiting all night 4 a plane that was being put out of service.  Leaving everyone stranded for night. #inexcusable,negative,United
568656758027063296,@united hello. I got off a flight a few months ago and constantly think about your peanuts. Is there anyway you could send me some?,neutral,United
568656014481846272,@united I am so happy I found my phone because this is easily the worst system I have ever heard of,negative,United
568654569976123392,@united @RobBogart After I waited hours in the airport being told one fib after the other. Why can't UAL be honest with its customers?,negative,United
568654382620782592,"@united well. As of yet, our checked bag has already vanished and we haven't left the airport yet.",negative,United
568654300802473985,@united thanks.  Not tonight it would seem. http://t.co/WNdcEO5QlK,neutral,United
568651726858747904,.@united being delayed 3 hours for a one hour flight is more than frustrating. I'm also unable to get a decent meal at this hour.Never again,negative,United
568650724399321088,"@united please do! She went above and beyond what she had to do, she made us her number one priority!",positive,United
568650439639437313,@united you guys are awesome! Thanks!,positive,United
568650000227565568,@united thnx,positive,United
568649643187310593,@united Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,positive,United
568648940033343488,@united I would appreciate an answer on why we weren't alerted flight had been canceled until plane landed.  #showsomerespect,negative,United
568648917551697920,@united WTF!?!? Delay after delay. 15 hours YVR to SAN? Unacceptable. Flight Crew Availability is to blame? NEVER AGAIN with @united,negative,United
568648390738706432,@united I think I left my phone on my flight. Help!,negative,United
568647206695120896,@united  Great customer service again. Thanks!,positive,United
568646083162836992,"@united thanks, that would be awesome.",positive,United
568645962425446401,"@united hey, left my computer bag, w/computer inside, in United, filed online report, no response",negative,United
568645576008400896,@united  they were empty upon takeoff. Why can't someone sit there?,negative,United
568644260129419264,"@united here is my case id 8473573. Requested on 2/5, now it's 2/19... 7-10 days I'll get a response, BS!",negative,United
568643928720850944,@united nawww. United is my fave airline.,positive,United
568640385117003776,"@united I have a LH return business ticket from Den to Fra.If I fly domestic with you,bag can be checked through to Fra,no need to claim?",neutral,United
568639242483556352,@united what is your plan to reduce delays?,neutral,United
568637541513089024,"@united rebooked 24 hours after original flight, to say your handling of situation was bad would be an understatement.",negative,United
568630453521022976,@united understanding the situation we waited and it was opened until 10:30pm,negative,United
568629979719675904,“@united: @BattierCCIpuppy We hope to see you on board soon and thanks for the tweet. ^EY” 👏👏,positive,United
568628841431867392,"@united just curious, when are you going to to finally learn #customerservice ?",negative,United
568627869225766912,"@united nice 2 see U have a sense of humor. #3hourdelay Just want 2 B home but I'll settle for that beer. Once safely in the air, of course",negative,United
568627619991650305,"@united Surprised to go from 1K last year to nothing this year. What happened to the ""soft landing"" policy of no more than 1 level?",neutral,United
568625959835815936,@united (2/2) pay in person at Portland airport. I will be flying from Perth. This has been done by US Air.,neutral,United
568625749214642176,"@united she was at the service desk at gate 21, and helped us find a flight to get us to our dest. on time when our flight got cancelled",negative,United
568625636639506433,"@united (1/2) thanks, but does not answer my question. I want to make a reservation over the phone in Perth, hold for 24hrs, and have family",negative,United
568625014037045248,@united it wasn't a delay so much as a straight cancellation. Weather wasn't an issue either.,negative,United
568624487031132162,@united cancelled my flight for some unknown reason and haven't really given me anything to make my overnight layover tolerable,negative,United
568622671287566336,@united Yes my flight was rebooked. I'm just losing trust in you if I want to get anywhere on time.,negative,United
568621100914991104,"@united thanks, keep up the good work",positive,United
568621033273602048,@united  4 rebookings in last 2 days and each time united wait time was &lt;5 seconds! Kudos to you for excellent customer service!,positive,United
568616966191226880,@united I'm over you. Evry 1st flight I take w/ you is delayed &amp; evry 2nd is on time so its missed evry time. #lastflightofthenight #breakup,negative,United
568616603568492544,@united I did they did not.  I did submit a complaint on line and never heard back from that - I don't have that ID- you should find it,negative,United
568615812594077696,@United is freaking worthless. I hate this airline. http://t.co/dN1if2cGwE,negative,United
568615063738646528,@united not once did #US3645 leave #ORD on time this week #shameful,negative,United
568614750508036096,@united very missed daughter suppose to dpt ORD @5:59pm - dpted  8:30pm -checked week's average for UA3645 -shameful!  7 day average 7:54pm,negative,United
568613354245210112,@united I understand why the pilot would get on the plane but why 1st class?  There were 5 empty coach seats near me?  I'm a Premier 1K?,neutral,United
568612911222026241,"@united fantastic night of waiting 3 hours for a delayed airplane, only for you to alert us flight is canceled when it lands. #whatstatus",negative,United
568612680937766912,"@united can someone at the airport in Portland, OR buy a ticket to be picked up and used 2days later by other from Perth, AUSTRALIA? Thanks",neutral,United
568612163578773504,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,negative,United
568611300609118208,.@united board customers onto a plane with no pilot? The only thing that expedited was my time in line to book a new flight. Come on now.,negative,United
568608982321012736,@united stuck on Tarmac for the last hour. Can I have a beer?,negative,United
568608850569338880,@united recent services have been very bad. My NC trip was aweful. Very disappointed and never again.,negative,United
568608136485056512,@united it's freezing on the gate bridge#waitingforbags#united#EWR,negative,United
568607646204465152,@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer,negative,United
568607402645454848,@united @dmb41shows I need this plane to get to buffalo so I can leave tonight. Any progress?,negative,United
568606225027485696,@united broke my suitcase &amp; refuses to give me a repair estimate. http://t.co/zOUOwgv3Q6,negative,United
568606101412962304,@united How do you have a scheduled flight WITH NO CREW? Is there a competent person working at this airline?,negative,United
568605113457242112,@united can you help 689 in Chicago get to a gate. Freezing on a runway seems like a crappy thing to do at 9pm,negative,United
568604039430033408,"@united @HiltonWorldwide @Caravannyc @MaysvilleNYC 
Let's go! Join me on my first trip back to NYC…as a tourist: 
http://t.co/egaEjtRGLb",neutral,United
568603081274986496,@united thanks KP.  What's going on w/4840 tonight.  Bad update online and phone. Can't u give customers good info. Not waste their time?!,negative,United
568602007583354880,@united just got my lost Kindle in the mail! Thanks again.,positive,United
568600380977893376,"@united no, didn't notice I was 38A until start of boarding. Assumed I was 8E. By time boarding started, GAs had cleared standbys, full flt",neutral,United
568600144406568962,@united 4840 You knew this flight was delayed! MHT to ALB to EWR to get crew. Your arrival is later than the departure! Update your site!,negative,United
568599168949886977,@united 4840 WTF! Why can't you update your times in a timely manner? You've known the fight was more delayed! Ur service is awful! @CNN,negative,United
568598412544704512,@united Want to book a multi-city fare. Have miles for 1of 2 flights. An option to pay for 1st flight with miles +2nd with UMP Visa? Thanks!,neutral,United
568597262378655744,@united waiting on plane so long missed my connecting flight it left early. That's the last flight out tonight. HELP http://t.co/hBsJ2sF17h,negative,United
568597062104813568,@united ORD Gate C25 and Flt 619-  remember when customers were valuable? Is it so hard to be nice to someone lugging a guitar &amp; carryons ?,negative,United
568596833439760384,@united WORST SERVICE EVER. Denied access to our flight and then moved flight 6 times. How hard is it to schedule a gate? @Delta next time.,negative,United
568596065882017792,"@united I'm in Denver, my bag is in San Jose. See something wrong here.",negative,United
568595828232863745,@united you know it's bad when you're praying your connecting flight is delayed because of an hour delay on the first flight #JustGetMeHome,negative,United
568594708177555457,"@united playing hide and seek with the gate. ""We can't find it, it should only be a few more minutes.""",negative,United
568594180014014464,"@united so our flight into ORD was delayed because of Air Force One, but the last flight to SBN is at 8:20, 5 mins from now we just landed.",negative,United
568593365601820672,@united your flights are really cheap what's the catch,neutral,United
568592520659267584,@united LGJW7B. I voluntarily rerouted; 1st leg of journey was in economy and was supposed to be 8B. Res agent said she'd reserve it for me,neutral,United
568591705802469376,@united 5.5hrs later and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,negative,United
568591278805528576,@united stop picking on us #CLE http://t.co/VTqE8m1L3i,negative,United
568590189582536704,@united too big to properly manage flight times. There is such a thing as being on time. Or at least prepared with a gate when we land!,negative,United
568589359034859520,@united Leaving soon. Thanks!,positive,United
568589019925368833,@united another #DELAYED day. #Delayed outbound. #delayed inbound and now waiting at EWR for a gate to be ready. how is it not ready!??,negative,United
568588791830736896,@united Canceled my mileage plus award reservation G6455C same day. Have yet to see my miles back despite agent confirmation.,negative,United
568588522069733376,@united my partner and I booked individual reservations for same flight. I have Pr. Silver -- can he share my premier privileges somehow?,neutral,United
568584434376577024,"@united Doumented via link. However, now that it has been over four months with no response, what do you suggest? Or shall I not expect one?",negative,United
568583773794799616,".@united just curious why you'd board a flight without a pilot. Seems crucial to the flight process, no?",negative,United
568583360811016192,@united sent DM's,neutral,United
568579388704292864,@united - blamed weather lol 78 no wind and not a cloud in the sky!! Delayed both ways 4x!! RU kidding me to charge me for 1.5lb w/8 delays?,negative,United
568578571129761794,@united be worse?oh you can't! delayed with no reason on the way to Lon;flight canceled with NO REASON less than 2 days before returning.,negative,United
568576763212619777,@united should contact me and the others on my flight who can't get their website to work. None of our info is valid! http://t.co/3zpJr7kWbk,negative,United
568575520406765568,@United line up @iah #IAH @AirlineGeeks #avgeek http://t.co/dJHXvJT201,neutral,United
568575427742011392,@united silence is very telling,negative,United
568575417650679808,@united thanks for the 2hr delay and then no ground crew when we landed. At least you didn't break my http://t.co/GCWVFuopl2,negative,United
568574762433138690,@united Bought a round trip to Chicago two days ago...today the same flight is half that! Is there any way for me to get that discount??,neutral,United
568574249553637377,@united Am I illiterate or is there a magic code to make your customer service site work? http://t.co/t4gcKs2bh5,negative,United
568574188086296576,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",negative,United
568574174677114880,@United Stars and Bars @iah #A320 @airlineguys @AirlineGeeks #avgeek http://t.co/mWSoGUC33p,neutral,United
